1.643053547091547251e+09 -3.781780333333484290e-03 2.345114833333061810e-02 -1.817808399999742974e-02 -1.550622000000168033e-03 -2.686869999999202951e-04 -1.416690000001497030e-04 -1.334748068429988943e-01 2.392359336609905518e-01 4.260140999377504817e-02
1.643053547107476473e+09 -2.490678033333348917e-02 -1.947185166666942635e-02 3.170916000002410584e-03 7.323779999998114576e-04 -1.346869999999250611e-04 -3.226690000001503078e-04 -1.334748068429988943e-01 2.392359336609905518e-01 4.260140999377504817e-02
1.643053547123407125e+09 -4.326780333333501982e-03 2.148614833333062357e-02 -6.246083999997598113e-03 -8.676220000001788613e-04 -1.056686999999931209e-03 1.403309999998547664e-04 -1.334748068429988943e-01 2.392359336609905518e-01 4.260140999377504817e-02
1.643053547139336586e+09 5.801219666666523889e-03 -1.575185166666948078e-02 -9.539083999997366448e-03 -3.766220000001596624e-04 3.013130000000668884e-04 7.853309999998475677e-04 -1.334748068429988943e-01 2.392359336609905518e-01 4.260140999377504817e-02
1.643053547155266762e+09 -9.047780333333477198e-03 -1.758485166666945432e-02 2.601916000002368889e-03 -1.706220000001756887e-04 -1.123686999999928826e-03 1.573309999998578901e-04 -1.334748068429988943e-01 2.392359336609905518e-01 4.260140999377504817e-02
1.643053547170200825e+09 9.502196666665296831e-04 7.950148333330631090e-03 2.092916000002276178e-03 2.603779999998390160e-04 1.503130000000685307e-04 5.733309999998575934e-04 -1.334748068429988943e-01 2.392359336609905518e-01 4.260140999377504817e-02
1.643053547186131477e+09 -2.157078033333348355e-02 2.260814833333069096e-02 -1.793408399999751879e-02 -7.466220000001411172e-04 -1.443686999999929665e-03 -2.856690000001549379e-04 -1.334867987724721039e-01 2.392294907357120637e-01 4.259505208959136341e-02
1.643053547202060461e+09 9.381219666666495982e-03 9.175148333330662709e-03 -1.001508399999773147e-02 2.763779999998550174e-04 1.243313000000079160e-03 4.933309999998469753e-04 -1.334867987724721039e-01 2.392294907357120637e-01 4.259505208959136341e-02
1.643053547216995239e+09 -2.037178033333347793e-02 -2.186885166666940883e-02 -1.300208399999736031e-02 4.703779999998269901e-04 -3.246869999999207890e-04 -4.826690000001437886e-04 -1.334867987724721039e-01 2.392294907357120637e-01 4.259505208959136341e-02
1.643053547232924461e+09 -6.101778033333349338e-02 1.212971483333304956e-01 -3.032708399999739513e-02 -3.209622000000189601e-03 -7.496869999999294931e-04 3.743309999998528648e-04 -1.334867987724721039e-01 2.392294907357120637e-01 4.259505208959136341e-02
1.643053547248854876e+09 6.826721966666648989e-02 -1.881858516666694570e-01 7.171091600000245592e-02 3.780377999999862126e-03 3.603130000000703825e-04 -7.386690000001500112e-04 -1.334867987724721039e-01 2.392294907357120637e-01 4.259505208959136341e-02
1.643053547263788223e+09 -9.888278033333353090e-02 1.025621483333305495e-01 7.058916000002302127e-03 -1.347622000000159304e-03 -6.886869999999239988e-04 -2.066690000001453198e-04 -1.334867987724721039e-01 2.392294907357120637e-01 4.259505208959136341e-02
1.643053547282704830e+09 7.595521966666651803e-02 -4.339185166666936766e-02 -1.353330839999973279e-01 1.443779999998340280e-04 1.497313000000069505e-03 -8.666900000015020922e-05 -1.335010411800284791e-01 2.392621349595069613e-01 4.261033155229170671e-02
1.643053547294652939e+09 -8.359978033333348435e-02 -1.390898516666694285e-01 2.674339160000025473e-01 3.708377999999845631e-03 -1.568686999999929776e-03 -4.566690000001455418e-04 -1.335010411800284791e-01 2.392621349595069613e-01 4.261033155229170671e-02
1.643053547310583353e+09 1.660922196666664852e-01 -7.633685166666936972e-02 -1.212000839999975987e-01 8.453779999998412009e-04 2.674313000000066998e-03 -8.456690000001459984e-04 -1.335010411800284791e-01 2.392621349595069613e-01 4.261033155229170671e-02
1.643053547326511860e+09 -3.969678033333351452e-02 8.493414833333057246e-02 -1.397808399999744822e-02 -4.786220000001506492e-04 1.702313000000066356e-03 -1.166690000001524563e-04 -1.335010411800284791e-01 2.392621349595069613e-01 4.261033155229170671e-02
1.643053547341446400e+09 -1.030657803333334677e-01 2.041414833333066170e-02 8.862791600000230474e-02 -4.646220000001366479e-04 -2.364686999999920936e-03 1.533099999985465534e-05 -1.335010411800284791e-01 2.392621349595069613e-01 4.261033155229170671e-02
1.643053547357376337e+09 3.312382196666665002e-01 -2.009288516666694058e-01 -1.792540839999974267e-01 3.759377999999813369e-03 6.550313000000071439e-03 -8.556690000001421215e-04 -1.335010411800284791e-01 2.392621349595069613e-01 4.261033155229170671e-02
1.643053547372310638e+09 -4.137780333333507254e-03 -1.304851666669382126e-03 9.081291600000263031e-02 1.435377999999820631e-03 9.373130000000784445e-04 1.085330999999856161e-03 -1.335010411800284791e-01 2.392621349595069613e-01 4.261033155229170671e-02
1.643053547388239622e+09 6.394822196666665182e-01 -5.469408516666693920e-01 9.343391600000261477e-02 1.858737799999982121e-02 2.271431300000006925e-02 4.513309999998466049e-04 -1.335576965909078262e-01 2.393351029722052548e-01 4.260907329741223798e-02
1.643053547404170036e+09 8.581521966666649792e-02 -2.760828516666693488e-01 6.050591600000254644e-02 6.477377999999811564e-03 1.393130000000714075e-04 -1.685669000000153406e-03 -1.335576965909078262e-01 2.393351029722052548e-01 4.260907329741223798e-02
1.643053547420100212e+09 -1.085427803333335328e-01 1.814921483333304941e-01 -2.175808399999734633e-02 -5.908622000000141039e-03 -4.826869999999261474e-04 1.070330999999855037e-03 -1.335576965909078262e-01 2.393351029722052548e-01 4.260907329741223798e-02
1.643053547435034037e+09 -6.550587803333334236e-01 5.805301483333304979e-01 4.429291600000251350e-02 -1.776062200000017022e-02 -1.723668699999993115e-02 8.743309999998533089e-04 -1.335576965909078262e-01 2.393351029722052548e-01 4.260907329741223798e-02
1.643053547450963736e+09 -2.550657803333334916e-01 8.880714833333058777e-02 -1.224510839999974898e-01 -6.268622000000168004e-03 -1.187368699999992450e-02 -1.167669000000148838e-03 -1.335576965909078262e-01 2.393351029722052548e-01 4.260907329741223798e-02
1.643053547466893911e+09 -1.124067803333335114e-01 -5.858851666669329106e-03 8.979391600000230511e-02 3.723779999998400037e-04 5.353130000000788646e-04 -7.996690000001555054e-04 -1.335576965909078262e-01 2.393351029722052548e-01 4.260907329741223798e-02
1.643053547485810280e+09 2.613572196666664738e-01 -9.191885166666935447e-02 2.162891600000227399e-02 4.925377999999813738e-03 7.852313000000069043e-03 4.243309999998473581e-04 -1.336297929417751829e-01 2.394126688033526296e-01 4.260845530870788211e-02
1.643053547497757912e+09 7.859932196666665760e-01 -8.685308516666694345e-01 1.354089160000024883e-01 2.485237799999984176e-02 2.503931300000007687e-02 2.103309999998553836e-04 -1.336297929417751829e-01 2.394126688033526296e-01 4.260845530870788211e-02
1.643053547513687611e+09 -1.340007803333335135e-01 1.148841483333304936e-01 -4.854708399999774215e-02 -2.978622000000152870e-03 -1.913686999999927862e-03 -1.007669000000155357e-03 -1.336297929417751829e-01 2.394126688033526296e-01 4.260845530870788211e-02
1.643053547529617071e+09 -5.872157803333335480e-01 6.268871483333307015e-01 -2.265508399999749400e-02 -1.939162200000016378e-02 -1.683668699999993357e-02 1.913309999998502597e-04 -1.336297929417751829e-01 2.394126688033526296e-01 4.260845530870788211e-02
1.643053547544551611e+09 -2.716537803333335388e-01 7.899814833333063113e-02 1.493291600000246078e-02 -6.286622000000186006e-03 -1.016868699999992631e-02 -1.218669000000144331e-03 -1.336297929417751829e-01 2.394126688033526296e-01 4.260845530870788211e-02
1.643053547560481310e+09 -2.011737803333334407e-01 2.878671483333306025e-01 -1.539150839999976483e-01 -6.546622000000168473e-03 -2.124686999999930714e-03 -3.596690000001456777e-04 -1.336297929417751829e-01 2.394126688033526296e-01 4.260845530870788211e-02
1.643053547575415850e+09 3.199392196666664967e-01 -2.939398516666693606e-01 1.199759160000024583e-01 8.255377999999813365e-03 8.529313000000079970e-03 5.723309999998565933e-04 -1.336297929417751829e-01 2.394126688033526296e-01 4.260845530870788211e-02
1.643053547591345310e+09 6.958962196666664823e-01 -5.891128516666692683e-01 -3.989608399999733379e-02 1.775637799999985056e-02 2.223331300000007393e-02 -5.966900000015096239e-05 -1.337354856208976261e-01 2.394669679417923691e-01 4.259554737324910273e-02
1.643053547606279373e+09 3.861512196666664898e-01 -4.210048516666695662e-01 1.697091600000266709e-02 1.506737799999985361e-02 1.487231300000006751e-02 8.763309999998553090e-04 -1.337354856208976261e-01 2.394669679417923691e-01 4.259554737324910273e-02
1.643053547622209311e+09 -3.355827803333334414e-01 1.192161483333304961e-01 1.566309160000025624e-01 -4.427622000000186464e-03 -9.120686999999932931e-03 -3.426690000001425540e-04 -1.337354856208976261e-01 2.394669679417923691e-01 4.259554737324910273e-02
1.643053547637143612e+09 2.220952196666665102e-01 -9.090685166666934158e-02 -1.457030839999973182e-01 2.560377999999863263e-03 8.355313000000072488e-03 -1.230669000000142455e-03 -1.337354856208976261e-01 2.394669679417923691e-01 4.259554737324910273e-02
1.643053547653073072e+09 -7.487287803333335656e-01 5.486471483333306143e-01 5.085991600000250301e-02 -1.807562200000015218e-02 -2.092168699999992498e-02 8.933099999984539519e-05 -1.337354856208976261e-01 2.394669679417923691e-01 4.259554737324910273e-02
1.643053547669002771e+09 -4.434067803333334723e-01 2.365761483333306270e-01 2.859591600000266354e-02 -7.510622000000188869e-03 -1.320468699999992335e-02 -2.706690000001538143e-04 -1.337354856208976261e-01 2.394669679417923691e-01 4.259554737324910273e-02
1.643053547686923742e+09 5.523002196666665364e-01 -3.550288516666695315e-01 -1.527730839999974499e-01 1.301737799999985734e-02 1.871931300000007070e-02 6.093309999998519633e-04 -1.338005110878068837e-01 2.395411047550647099e-01 4.259157616726362561e-02
1.643053547699866533e+09 2.554362196666665197e-01 -4.114798516666695605e-01 1.715579160000024750e-01 9.382377999999857998e-03 5.363313000000077824e-03 6.003309999998568403e-04 -1.338005110878068837e-01 2.395411047550647099e-01 4.259157616726362561e-02
1.643053547715796947e+09 6.657342196666664602e-01 -5.774568516666693796e-01 1.335389160000024500e-01 2.069237799999984473e-02 2.430831300000006745e-02 4.713309999998527289e-04 -1.338005110878068837e-01 2.395411047550647099e-01 4.259157616726362561e-02
1.643053547730731010e+09 3.530092196666665405e-01 -2.683688516666693502e-01 -1.301180839999975802e-01 8.230377999999816119e-03 9.290313000000077759e-03 2.633099999985177853e-05 -1.338005110878068837e-01 2.395411047550647099e-01 4.259157616726362561e-02
1.643053547746660948e+09 1.649612196666664921e-01 -2.621558516666693261e-01 1.827599160000024092e-01 7.158377999999854246e-03 2.056313000000073443e-03 -5.696690000001475296e-04 -1.338005110878068837e-01 2.395411047550647099e-01 4.259157616726362561e-02
1.643053547762590647e+09 -5.277437803333334676e-01 5.342661483333306371e-01 2.254916000002271659e-03 -1.638562200000015512e-02 -1.216568699999992509e-02 1.127330999999856531e-03 -1.338005110878068837e-01 2.395411047550647099e-01 4.259157616726362561e-02
1.643053547777524948e+09 -2.896047803333334780e-01 3.459011483333305215e-01 -2.008320839999977458e-01 -1.139962200000016468e-02 -5.194686999999920118e-03 -1.156690000001514562e-04 -1.338005110878068837e-01 2.395411047550647099e-01 4.259157616726362561e-02
1.643053547793454885e+09 -5.645967803333333812e-01 2.783461483333304898e-01 1.389919160000023801e-01 -1.258262200000015429e-02 -1.752668699999991586e-02 -1.485669000000147677e-03 -1.338779029002872545e-01 2.396284111367694147e-01 4.260279157976408493e-02
1.643053547809384823e+09 -1.226587803333334392e-01 1.382521483333305490e-01 2.711291600000231838e-02 -3.509622000000156561e-03 -1.337686999999920801e-03 -4.476690000001504188e-04 -1.338779029002872545e-01 2.396284111367694147e-01 4.260279157976408493e-02
1.643053547824318647e+09 3.714592196666665069e-01 -2.749028516666693900e-01 -1.463610839999973656e-01 6.865377999999811021e-03 1.031631300000007689e-02 -4.776690000001526659e-04 -1.338779029002872545e-01 2.396284111367694147e-01 4.260279157976408493e-02
1.643053547840248585e+09 5.648142196666665615e-01 -5.910818516666695999e-01 1.923279160000024302e-01 1.883537799999984719e-02 2.064831300000007086e-02 5.293309999998552229e-04 -1.338779029002872545e-01 2.396284111367694147e-01 4.260279157976408493e-02
1.643053547856178284e+09 -1.021427803333334605e-01 -8.778285166666943695e-02 2.569191600000264586e-02 -4.826220000001546495e-04 -5.496686999999930712e-03 -1.457669000000147430e-03 -1.338779029002872545e-01 2.396284111367694147e-01 4.260279157976408493e-02
1.643053547871112585e+09 -3.450917803333335421e-01 5.285091483333306250e-01 -1.945380839999977240e-01 -1.542562200000016648e-02 -6.831686999999933563e-03 1.323330999999844382e-03 -1.338779029002872545e-01 2.396284111367694147e-01 4.260279157976408493e-02
1.643053547888037682e+09 -6.048997803333335810e-01 2.548781483333306674e-01 1.087709160000025488e-01 -9.136622000000149679e-03 -1.565368699999993007e-02 -5.656690000001435292e-04 -1.339698035919381081e-01 2.396866115542338471e-01 4.259633325041036617e-02
1.643053547901976585e+09 -1.082207803333334883e-01 3.677111483333306285e-01 -1.382620839999977314e-01 -1.150562200000015967e-02 -4.460686999999921576e-03 -7.786690000001483813e-04 -1.339698035919381081e-01 2.396866115542338471e-01 4.259633325041036617e-02
1.643053547917906284e+09 -3.606978033333346767e-02 -1.031158516666694780e-01 -3.083208399999737281e-02 1.460377999999817877e-03 1.806313000000073221e-03 -1.372669000000145689e-03 -1.339698035919381081e-01 2.396866115542338471e-01 4.259633325041036617e-02
1.643053547933836222e+09 5.555032196666664923e-01 -5.793558516666692526e-01 2.281429160000025824e-01 1.768737799999986482e-02 1.855631300000007422e-02 4.173309999998542352e-04 -1.339698035919381081e-01 2.396866115542338471e-01 4.259633325041036617e-02
1.643053547949765682e+09 3.410182196666665111e-01 -9.642585166666939323e-02 -7.255908399999766445e-02 4.094377999999843087e-03 8.814313000000073561e-03 1.065330999999850037e-03 -1.339698035919381081e-01 2.396866115542338471e-01 4.259633325041036617e-02
1.643053547964700699e+09 -3.386027803333334640e-01 3.153371483333304859e-01 -1.552940839999976674e-01 -8.858622000000149210e-03 -7.314686999999930883e-03 -4.186690000001491718e-04 -1.339698035919381081e-01 2.396866115542338471e-01 4.259633325041036617e-02
1.643053547980629921e+09 -6.005387803333335217e-01 4.692551483333304851e-01 1.850149160000025272e-01 -1.650962200000016811e-02 -1.652168699999992385e-02 -1.280669000000150826e-03 -1.339698035919381081e-01 2.396866115542338471e-01 4.259633325041036617e-02
1.643053547996560097e+09 -1.760977803333334535e-01 2.990121483333305630e-01 -2.233840839999974293e-01 -8.152622000000164793e-03 -4.098686999999920366e-03 -8.066690000001486283e-04 -1.340339014865084832e-01 2.397735975427571220e-01 4.258798376813701519e-02
1.643053548011493921e+09 2.250082196666665091e-01 -2.708438516666693552e-01 2.114391600000242732e-02 6.375377999999820577e-03 4.392313000000078183e-03 -1.024669000000144603e-03 -1.340339014865084832e-01 2.397735975427571220e-01 4.258798376813701519e-02
1.643053548027424097e+09 5.775432196666665519e-01 -5.698308516666692469e-01 1.398479160000025701e-01 1.827537799999984225e-02 2.256731300000007490e-02 9.113309999998486788e-04 -1.340339014865084832e-01 2.397735975427571220e-01 4.258798376813701519e-02
1.643053548043355465e+09 5.549121966666653583e-02 -1.820851666669343061e-03 -8.371608399999752592e-02 -5.336220000001778985e-04 -1.416869999999320617e-04 -6.796690000001465171e-04 -1.340339014865084832e-01 2.397735975427571220e-01 4.258798376813701519e-02
1.643053548058286428e+09 2.020221966666652103e-02 -2.010808516666693357e-01 1.015349160000025286e-01 4.765377999999820258e-03 1.485313000000071382e-03 -1.160669000000141837e-03 -1.340339014865084832e-01 2.397735975427571220e-01 4.258798376813701519e-02
1.643053548074217796e+09 -7.427127803333335443e-01 7.127271483333306179e-01 -1.163780839999977168e-01 -2.429562200000015548e-02 -2.044868699999992379e-02 5.083309999998480988e-04 -1.340339014865084832e-01 2.397735975427571220e-01 4.258798376813701519e-02
1.643053548090147495e+09 -3.608457803333334768e-01 2.474441483333305047e-01 -9.135083999997739568e-03 -9.107622000000148432e-03 -8.454686999999933006e-03 -3.926690000001509251e-04 -1.341177197317692249e-01 2.398578062656312182e-01 4.259134871703978975e-02
1.643053548105081558e+09 -1.365687803333335282e-01 -3.081385166666938957e-02 -3.011108399999740115e-02 -1.457622000000158291e-03 -3.720686999999930911e-03 -1.117669000000154345e-03 -1.341177197317692249e-01 2.398578062656312182e-01 4.259134871703978975e-02
1.643053548121009827e+09 3.117472196666665196e-01 -2.490238516666694046e-01 7.924691600000244307e-02 7.502377999999809699e-03 8.687313000000071450e-03 -3.066900000014971539e-05 -1.341177197317692249e-01 2.398578062656312182e-01 4.259134871703978975e-02
1.643053548135597467e+09 8.358512196666665339e-01 -8.917028516666696270e-01 1.748179160000025156e-01 2.471137799999983953e-02 2.672831300000007293e-02 1.533099999985465534e-05 -1.341177197317692249e-01 2.398578062656312182e-01 4.259134871703978975e-02
