0,1.5,1.44,1.44,0
0,1.42,1.58,1.7,0
0,1.56,1.78,1.72,0
0,1.46,1.58,1.36,0
0,1.44,1.6,1.4,0
0,1.76,1.5,1.3,0
0,1.44,1.98,1.52,0
0,1.82,1.68,1.88,0
0,2.06,1.78,1.82,0
0,1.62,1.78,1.66,0
